GENKI Kanji Cards,Education,The Japan Times,,3.8,28,71,"1,000",5.99
Rhythm teacher - PRO,Education,Gamya,,4.5,188,11,"1,000",0.99
3D Papercraft - PaperChibi,Education,BuddyPoke,Contains Ads,4.4,142,33,"1,000",2.99
Toca Life: Farm,Education,Toca Boca,,4.7,"14,973",24,"100,000",3.99
Pre-Algebra Course Assistant,Education,Wolfram Group,,4.5,47,3.1,"1,000",1.99
Solar Walk 2 - Spacecraft 3D & Space Exploration,Education,Vito Technology,Offers in-app purchases,4.6,"2,205",30,"50,000",2.99
School Assistant +,Education,Gil Castro,,4.5,730,,"5,000",2.99
"Learn Japanese: Speak Language, Grammar, Kanji Pro",Education,LuvLingua,,4.7,505,42,"1,000",6.99
ATP Checkride,Education,Aviation Supplies & Academics,,5.0,1,0.903,100,9.99
English Pictures Phrasal verbs,Education,Top of Learning,,3.7,3,7.6,100,0.99
EduGuru Maths Kids 3–5,Education,The Game Creators,,5.0,17,,100,2.49
Strawberry Shortcake Jumbo,Education,"Cupcake Digital, Inc.",,3.7,15,30,500,4.99
Pydroid - IDE for Python 2,Education,IIEC,,4.6,96,,"1,000",14.99
【速読ワールド２_Ver2.0】速読術トレーニング,Education,日本能力開発学院,,4.4,16,3.9,500,0.99
Farm 123 - Learn to count,Education,StoryToys,,4.5,487,22,"10,000",2.99
Avokiddo Emotions,Education,Avokiddo,,4.6,73,12,"1,000",2.99
Kids Piano Games PRO,Education,AppQuiz,,4.0,68,23,"10,000",2.99
Montessori Words & Phonics,Education,L'Escapadou,,4.4,82,20,"10,000",2.99
Learn and play. US English (American) +,Education,DOMOsoft,,4.4,23,26,500,2.49
Presidents vs. Aliens®,Education,Dan Russell-Pinson,,4.5,78,32,"1,000",1.99
Dinosaur Train A to Z,Education,PBS KIDS,,3.8,166,10,"10,000",1.99
Arloon Chemistry,Education,Arloon,,4.4,31,29,500,2.99
Graphing Calculator + Math PRO,Education,"Mathlab Apps, LLC",,4.8,"5,509",5.9,"100,000",8.99
Study Buddy (Private Pilot),Education,Sporty's Pilot Shop,,4.2,89,,"5,000",9.99
Essentials 6th Exam Prep Plus,Education,IFSTA - International Fire Service Training Assoc.,,4.6,414,3.2,"10,000",14.99
Learn Chinese Mandarin Pro,Education,Codegent,,4.5,367,23,"10,000",3.99
Social Work Social Media,Education,Tarsem Singh Cooner,,5.0,2,14,100,0.99
CERT: Fire Safety Training,Education,Spirit Quest World,,4.3,7,6.3,100,3.99
Real English First Step,Education,DS&T_Modern English Studio,,4.4,5,54,500,0.99
5th Grade Reading Comp,Education,Peekaboo Studios,,2.8,4,11,100,2.99
Preschool Learning Games - Fun Games Kids Premium,Education,Greysprings,,4.8,4,,100,1.99
Stellarium Mobile Sky Map,Education,Noctua Software Limited,,4.5,"8,783",,"100,000",2.49
